sku,date,model,prediction,lower_80,upper_80
P104,2026-01-05,XGBoost,177.74485778808594,171.2874923372512,184.20222323892068
P104,2026-01-06,XGBoost,190.63209533691406,184.17472988607932,197.0894607877488
P104,2026-01-07,XGBoost,201.83436584472656,195.37700039389182,208.2917312955613
P104,2026-01-08,XGBoost,198.50807189941406,192.05070644857932,204.9654373502488
P104,2026-01-09,XGBoost,180.69029235839844,174.2329269075637,187.14765780923318
P104,2026-01-10,XGBoost,83.83924102783203,77.38187557699727,90.29660647866679
P104,2026-01-11,XGBoost,44.08479690551758,37.62743145468283,50.54216235635233
P104,2026-01-12,XGBoost,176.09397888183594,169.6366134310012,182.55134433267068
P104,2026-01-13,XGBoost,183.16233825683594,176.7049728060012,189.61970370767068
P104,2026-01-14,XGBoost,201.79066467285156,195.33329922201682,208.2480301236863
P104,2026-01-15,XGBoost,200.78074645996094,194.3233810091262,207.23811191079568
P104,2026-01-16,XGBoost,181.5770721435547,175.11970669271994,188.03443759438943
P104,2026-01-17,XGBoost,83.05927276611328,76.60190731527852,89.51663821694804
P104,2026-01-18,XGBoost,44.72517776489258,38.26781231405783,51.18254321572733
P104,2026-01-19,XGBoost,175.9046173095703,169.44725185873557,182.36198276040506
P104,2026-01-20,XGBoost,189.4578094482422,183.00044399740744,195.91517489907693
P104,2026-01-21,XGBoost,193.55703735351562,187.09967190268088,200.01440280435037
P104,2026-01-22,XGBoost,202.1134796142578,195.65611416342307,208.57084506509256
P104,2026-01-23,XGBoost,177.67381286621094,171.2164474153762,184.13117831704568
P104,2026-01-24,XGBoost,81.36115264892578,74.90378719809102,87.81851809976054
P104,2026-01-25,XGBoost,48.6146125793457,42.15724712851095,55.07197803018045
P104,2026-01-26,XGBoost,175.9486846923828,169.49131924154807,182.40605014321756
P104,2026-01-27,XGBoost,182.86912536621094,176.4117599153762,189.32649081704568
P104,2026-01-28,XGBoost,197.29904174804688,190.84167629721213,203.75640719888162
P104,2026-01-29,XGBoost,200.91659545898438,194.45923000814963,207.37396090981912
P104,2026-01-30,XGBoost,179.98391723632812,173.52655178549338,186.44128268716287
P105,2026-01-01,Gradient Boosting,41.651290896310634,38.393674670432986,44.90890712218828
P105,2026-01-02,Gradient Boosting,37.26900087917807,34.011384653300425,40.52661710505572
P105,2026-01-03,Gradient Boosting,22.2882197478049,19.03060352192725,25.545835973682546
P105,2026-01-04,Gradient Boosting,9.96270023700132,6.705084011123674,13.220316462878966
P105,2026-01-05,Gradient Boosting,41.21477811412346,37.957161888245814,44.47239434000111
P105,2026-01-06,Gradient Boosting,42.140433489481545,38.8828172636039,45.39804971535919
P105,2026-01-07,Gradient Boosting,42.397687091453705,39.14007086557606,45.65530331733135
P105,2026-01-08,Gradient Boosting,42.25926626573401,39.001650039856365,45.51688249161166
P105,2026-01-09,Gradient Boosting,37.25416160050676,33.996545374629115,40.51177782638441
P105,2026-01-10,Gradient Boosting,22.71985395052026,19.462237724642613,25.977470176397908
P105,2026-01-11,Gradient Boosting,10.560750474978336,7.30313424910069,13.818366700855982
P105,2026-01-12,Gradient Boosting,39.36781852218067,36.11020229630302,42.62543474805832
P105,2026-01-13,Gradient Boosting,42.33944332288921,39.08182709701156,45.59705954876686
P105,2026-01-14,Gradient Boosting,42.5067032695375,39.249087043659856,45.76431949541515
P105,2026-01-15,Gradient Boosting,42.76268678101021,39.50507055513256,46.02030300688786
P105,2026-01-16,Gradient Boosting,38.06572450066199,34.808108274784345,41.32334072653964
P105,2026-01-17,Gradient Boosting,23.243766412967503,19.986150187089855,26.50138263884515
P105,2026-01-18,Gradient Boosting,10.731944734175954,7.474328508298308,13.9895609600536
P105,2026-01-19,Gradient Boosting,41.656441972576395,38.39882574669875,44.91405819845404
P105,2026-01-20,Gradient Boosting,41.67926329174231,38.42164706586466,44.93687951761996
P105,2026-01-21,Gradient Boosting,41.18044225373476,37.92282602785711,44.43805847961241
P105,2026-01-22,Gradient Boosting,40.83283145101035,37.5752152251327,44.090447676888
P105,2026-01-23,Gradient Boosting,37.62741053474332,34.36979430886567,40.88502676062097
P105,2026-01-24,Gradient Boosting,23.128022955055435,19.870406729177787,26.385639180933083
P105,2026-01-25,Gradient Boosting,10.940037708271436,7.68242148239379,14.197653934149082
P105,2026-01-26,Gradient Boosting,40.063164497035054,36.805548271157406,43.3207807229127
P105,2026-01-27,Gradient Boosting,43.14482662223618,39.88721039635853,46.40244284811383
P105,2026-01-28,Gradient Boosting,42.61994547488925,39.3623292490116,45.8775617007669
P105,2026-01-29,Gradient Boosting,41.34550954327463,38.08789331739698,44.60312576915228
P105,2026-01-30,Gradient Boosting,36.79565189592776,33.538035670050114,40.05326812180541
P106,2026-01-01,XGBoost,79.7966079711914,75.4551679274737,84.13804801490912
P106,2026-01-02,XGBoost,79.04508209228516,74.70364204856745,83.38652213600287
P106,2026-01-03,XGBoost,41.866539001464844,37.52509895774713,46.207979045182555
P106,2026-01-04,XGBoost,20.37101173400879,16.02957169029108,24.7124517777265
P106,2026-01-05,XGBoost,82.12638854980469,77.78494850608698,86.4678285935224
P106,2026-01-06,XGBoost,79.19425964355469,74.85281959983698,83.5356996872724
P106,2026-01-07,XGBoost,80.70423126220703,76.36279121848932,85.04567130592474
P106,2026-01-08,XGBoost,81.46051025390625,77.11907021018854,85.80195029762396
P106,2026-01-09,XGBoost,79.68104553222656,75.33960548850885,84.02248557594427
P106,2026-01-10,XGBoost,42.239009857177734,37.897569813460024,46.580449900895445
P106,2026-01-11,XGBoost,18.957914352416992,14.616474308699281,23.299354396134703
P106,2026-01-12,XGBoost,81.63548278808594,77.29404274436823,85.97692283180365
P106,2026-01-13,XGBoost,83.9916763305664,79.6502362868487,88.33311637428412
P106,2026-01-14,XGBoost,89.52972412109375,85.18828407737604,93.87116416481146
P106,2026-01-15,XGBoost,79.81523895263672,75.47379890891901,84.15667899635443
P106,2026-01-16,XGBoost,76.83222961425781,72.4907895705401,81.17366965797552
P106,2026-01-17,XGBoost,40.532859802246094,36.19141975852838,44.874299845963805
P106,2026-01-18,XGBoost,19.150741577148438,14.809301533430727,23.49218162086615
P106,2026-01-19,XGBoost,83.42507934570312,79.08363930198541,87.76651938942084
P106,2026-01-20,XGBoost,84.11205291748047,79.77061287376276,88.45349296119818
P106,2026-01-21,XGBoost,81.99250030517578,77.65106026145807,86.33394034889349
P106,2026-01-22,XGBoost,79.6975326538086,75.35609261009088,84.0389726975263
P106,2026-01-23,XGBoost,76.0897445678711,71.74830452415338,80.4311846115888
P106,2026-01-24,XGBoost,42.589725494384766,38.248285450667055,46.931165538102476
P106,2026-01-25,XGBoost,19.057992935180664,14.716552891462953,23.399432978898375
P106,2026-01-26,XGBoost,82.64021301269531,78.2987729689776,86.98165305641302
P106,2026-01-27,XGBoost,86.45648956298828,82.11504951927057,90.79792960670599
P106,2026-01-28,XGBoost,87.33549499511719,82.99405495139948,91.6769350388349
P106,2026-01-29,XGBoost,81.6672134399414,77.3257733962237,86.00865348365912
P106,2026-01-30,XGBoost,76.72003173828125,72.37859169456354,81.06147178199896
P107,2026-01-01,XGBoost,32.83609390258789,31.052917491229607,34.619270313946174
P107,2026-01-02,XGBoost,33.37528991699219,31.592113505633904,35.15846632835047
P107,2026-01-03,XGBoost,18.362031936645508,16.578855525287224,20.14520834800379
P107,2026-01-04,XGBoost,6.930428504943848,5.147252093585563,8.713604916302131
P107,2026-01-05,XGBoost,30.5350284576416,28.751852046283318,32.318204868999885
P107,2026-01-06,XGBoost,35.2408447265625,33.45766831520422,37.02402113792078
P107,2026-01-07,XGBoost,36.95830535888672,35.175128947528435,38.741481770245
P107,2026-01-08,XGBoost,34.125038146972656,32.34186173561437,35.90821455833094
P107,2026-01-09,XGBoost,32.898704528808594,31.11552811745031,34.68188094016688
P107,2026-01-10,XGBoost,17.82009506225586,16.036918650897576,19.603271473614143
P107,2026-01-11,XGBoost,6.312417030334473,4.529240618976188,8.095593441692756
P107,2026-01-12,XGBoost,29.76361656188965,27.980440150531365,31.546792973247932
P107,2026-01-13,XGBoost,34.505794525146484,32.7226181137882,36.28897093650477
P107,2026-01-14,XGBoost,34.84486770629883,33.061691294940545,36.62804411765711
P107,2026-01-15,XGBoost,35.73884201049805,33.95566559913976,37.52201842185633
P107,2026-01-16,XGBoost,33.81724548339844,32.034069072040154,35.60042189475672
P107,2026-01-17,XGBoost,17.511354446411133,15.72817803505285,19.294530857769416
P107,2026-01-18,XGBoost,6.506166458129883,4.722990046771598,8.289342869488166
P107,2026-01-19,XGBoost,30.425893783569336,28.642717372211052,32.20907019492762
P107,2026-01-20,XGBoost,35.012046813964844,33.22887040260656,36.79522322532313
P107,2026-01-21,XGBoost,34.438446044921875,32.65526963356359,36.22162245628016
P107,2026-01-22,XGBoost,32.94340515136719,31.160228740008904,34.72658156272547
P107,2026-01-23,XGBoost,33.30518341064453,31.522006999286248,35.088359822002815
P107,2026-01-24,XGBoost,17.846492767333984,16.0633163559757,19.629669178692268
P107,2026-01-25,XGBoost,6.704170227050781,4.920993815692497,8.487346638409065
P107,2026-01-26,XGBoost,30.28081512451172,28.497638713153435,32.06399153587
P107,2026-01-27,XGBoost,35.42964553833008,33.646469126971795,37.21282194968836
P107,2026-01-28,XGBoost,34.2932014465332,32.51002503517492,36.07637785789149
P107,2026-01-29,XGBoost,33.689369201660156,31.906192790301873,35.47254561301844
P107,2026-01-30,XGBoost,34.053829193115234,32.27065278175695,35.83700560447352
P108,2026-01-01,Gradient Boosting,18.82113256237968,17.28271389145641,20.359551233302952
P108,2026-01-02,Gradient Boosting,17.310047046030277,15.771628375107005,18.848465716953548
P108,2026-01-03,Gradient Boosting,9.384017668072094,7.845598997148821,10.922436338995366
P108,2026-01-04,Gradient Boosting,4.237169562346205,2.6987508914229323,5.7755882332694775
P108,2026-01-05,Gradient Boosting,19.249534698051914,17.71111602712864,20.787953368975188
P108,2026-01-06,Gradient Boosting,19.610775630940047,18.072356960016776,21.149194301863318
P108,2026-01-07,Gradient Boosting,19.406979602671168,17.868560931747894,20.945398273594442
P108,2026-01-08,Gradient Boosting,18.57424170811871,17.035823037195435,20.112660379041984
P108,2026-01-09,Gradient Boosting,17.596164967042363,16.05774629611909,19.134583637965633
P108,2026-01-10,Gradient Boosting,9.226456995730636,7.688038324807364,10.764875666653909
P108,2026-01-11,Gradient Boosting,3.9512871052595346,2.412868434336262,5.489705776182808
P108,2026-01-12,Gradient Boosting,19.04390083144192,17.505482160518646,20.582319502365195
P108,2026-01-13,Gradient Boosting,19.418343434815107,17.879924763891836,20.956762105738377
P108,2026-01-14,Gradient Boosting,18.513390410875,16.974971739951727,20.051809081798275
P108,2026-01-15,Gradient Boosting,18.284057307453082,16.74563863652981,19.822475978376353
P108,2026-01-16,Gradient Boosting,17.20621251207278,15.667793841149509,18.744631182996052
P108,2026-01-17,Gradient Boosting,8.886256140199698,7.347837469276426,10.424674811122971
P108,2026-01-18,Gradient Boosting,3.6328190594991785,2.094400388575906,5.171237730422451
P108,2026-01-19,Gradient Boosting,17.788925960785853,16.250507289862583,19.327344631709124
P108,2026-01-20,Gradient Boosting,18.391419738479062,16.853001067555788,19.929838409402336
P108,2026-01-21,Gradient Boosting,18.693829751626645,17.155411080703374,20.232248422549915
P108,2026-01-22,Gradient Boosting,18.630034459675727,17.091615788752456,20.168453130598998
P108,2026-01-23,Gradient Boosting,18.20625391946341,16.667835248540136,19.744672590386685
P108,2026-01-24,Gradient Boosting,9.95860925715858,8.420190586235307,11.497027928081852
P108,2026-01-25,Gradient Boosting,4.833059650323126,3.294640979399853,6.371478321246398
P108,2026-01-26,Gradient Boosting,19.689263104119654,18.150844433196383,21.227681775042925
P108,2026-01-27,Gradient Boosting,20.857710731126144,19.31929206020287,22.396129402049418
P108,2026-01-28,Gradient Boosting,20.22237098512236,18.68395231419909,21.76078965604563
P108,2026-01-29,Gradient Boosting,20.262958874873163,18.724540203949893,21.801377545796434
P108,2026-01-30,Gradient Boosting,20.058453609735782,18.520034938812508,21.596872280659056
P109,2026-01-01,Gradient Boosting,98.25352842170066,91.55783064513267,104.94922619826866
P109,2026-01-02,Gradient Boosting,94.48886980730073,87.79317203073273,101.18456758386873
P109,2026-01-03,Gradient Boosting,52.10279999066159,45.407102214093584,58.79849776722959
P109,2026-01-04,Gradient Boosting,23.80429999934409,17.108602222776085,30.499997775912092
P109,2026-01-05,Gradient Boosting,98.7430290406802,92.0473312641122,105.4387268172482
P109,2026-01-06,Gradient Boosting,99.09228509483076,92.39658731826276,105.78798287139875
P109,2026-01-07,Gradient Boosting,95.28578090607688,88.59008312950888,101.98147868264488
P109,2026-01-08,Gradient Boosting,86.85530147232613,80.15960369575814,93.55099924889413
P109,2026-01-09,Gradient Boosting,88.527364780097,81.831667003529,95.223062556665
P109,2026-01-10,Gradient Boosting,50.16857975216286,43.47288197559486,56.86427752873087
P109,2026-01-11,Gradient Boosting,20.82225872287212,14.126560946304117,27.517956499440125
P109,2026-01-12,Gradient Boosting,99.92207487795571,93.22637710138771,106.6177726545237
P109,2026-01-13,Gradient Boosting,94.02835260951105,87.33265483294305,100.72405038607904
P109,2026-01-14,Gradient Boosting,97.5085004070901,90.8128026305221,104.2041981836581
P109,2026-01-15,Gradient Boosting,95.37723709094873,88.68153931438073,102.07293486751672
P109,2026-01-16,Gradient Boosting,88.98611909282226,82.29042131625427,95.68181686939026
P109,2026-01-17,Gradient Boosting,49.60585293227657,42.910155155708566,56.30155070884457
P109,2026-01-18,Gradient Boosting,21.34712849531507,14.651430718747065,28.042826271883072
P109,2026-01-19,Gradient Boosting,99.2539612132359,92.5582634366679,105.9496589898039
P109,2026-01-20,Gradient Boosting,99.95882499117648,93.26312721460849,106.65452276774448
P109,2026-01-21,Gradient Boosting,96.10794814315028,89.41225036658228,102.80364591971828
P109,2026-01-22,Gradient Boosting,90.69686279110336,84.00116501453536,97.39256056767135
P109,2026-01-23,Gradient Boosting,87.98361421290383,81.28791643633583,94.67931198947183
P109,2026-01-24,Gradient Boosting,46.04141431540456,39.345716538836555,52.73711209197256
P109,2026-01-25,Gradient Boosting,19.996778185660784,13.30108040909278,26.692475962228787
P109,2026-01-26,Gradient Boosting,93.540408834739,86.844711058171,100.236106611307
P109,2026-01-27,Gradient Boosting,104.3907628926767,97.69506511610871,111.0864606692447
P109,2026-01-28,Gradient Boosting,99.62301351509959,92.92731573853159,106.31871129166758
P109,2026-01-29,Gradient Boosting,96.08031898137045,89.38462120480246,102.77601675793845
P109,2026-01-30,Gradient Boosting,94.2089338675101,87.5132360909421,100.9046316440781
P110,2026-01-01,"SARIMA (1,1,1)x(1,0,1)7",34.243466856482016,28.523707452395495,39.96322626056853
P110,2026-01-02,"SARIMA (1,1,1)x(1,0,1)7",31.603253212163057,25.823510421204524,37.38299600312159
P110,2026-01-03,"SARIMA (1,1,1)x(1,0,1)7",19.090966233590724,13.290825066758675,24.891107400422772
P110,2026-01-04,"SARIMA (1,1,1)x(1,0,1)7",9.734814743373912,3.916323445715614,15.55330604103221
P110,2026-01-05,"SARIMA (1,1,1)x(1,0,1)7",32.82959990249238,26.992957823744685,38.666241981240084
P110,2026-01-06,"SARIMA (1,1,1)x(1,0,1)7",34.360938387942376,28.50620357156472,40.215673204320034
P110,2026-01-07,"SARIMA (1,1,1)x(1,0,1)7",33.9452586532226,28.072488693864305,39.8180286125809
P110,2026-01-08,"SARIMA (1,1,1)x(1,0,1)7",34.14990912026063,28.25045440238516,40.0493638381361
P110,2026-01-09,"SARIMA (1,1,1)x(1,0,1)7",31.712367665823447,25.79386128892818,37.63087404271871
P110,2026-01-10,"SARIMA (1,1,1)x(1,0,1)7",19.18424393480717,13.247228116718311,25.12125975289603
P110,2026-01-11,"SARIMA (1,1,1)x(1,0,1)7",9.806270398673137,3.8508362278619357,15.761704569484337
P110,2026-01-12,"SARIMA (1,1,1)x(1,0,1)7",32.957557219092486,26.98376622351554,38.93134821466943
P110,2026-01-13,"SARIMA (1,1,1)x(1,0,1)7",34.49264244594117,28.500547570310196,40.48473732157215
P110,2026-01-14,"SARIMA (1,1,1)x(1,0,1)7",34.07594742583853,28.06560588048835,40.08628897118871
P110,2026-01-15,"SARIMA (1,1,1)x(1,0,1)7",34.28109794996052,28.243900620346412,40.31829527957463
P110,2026-01-16,"SARIMA (1,1,1)x(1,0,1)7",31.83760074502333,25.781143710156257,37.8940577798904
P110,2026-01-17,"SARIMA (1,1,1)x(1,0,1)7",19.278866498103532,13.203690235378103,25.35404276082896
P110,2026-01-18,"SARIMA (1,1,1)x(1,0,1)7",9.87797934654604,3.7841748083477302,15.97178388474435
P110,2026-01-19,"SARIMA (1,1,1)x(1,0,1)7",33.08583272486092,26.973457367720655,39.19820808200119
P110,2026-01-20,"SARIMA (1,1,1)x(1,0,1)7",34.62466869299811,28.493779554974072,40.755557831022145
P110,2026-01-21,"SARIMA (1,1,1)x(1,0,1)7",34.20695554361557,28.057610087808833,40.35630099942231
P110,2026-01-22,"SARIMA (1,1,1)x(1,0,1)7",34.4126073210411,28.236236123378326,40.588978518703875
P110,2026-01-23,"SARIMA (1,1,1)x(1,0,1)7",31.963139811853388,25.767302722512525,38.15897690119425
P110,2026-01-24,"SARIMA (1,1,1)x(1,0,1)7",19.373720256882443,13.158956030006983,25.588484483757902
P110,2026-01-25,"SARIMA (1,1,1)x(1,0,1)7",9.949863504047627,3.7162629482284073,16.183464059866846
P110,2026-01-26,"SARIMA (1,1,1)x(1,0,1)7",33.2144216518176,26.962038294947135,39.46680500868807
P110,2026-01-27,"SARIMA (1,1,1)x(1,0,1)7",34.757017525594485,28.48591233532442,41.02812271586455
P110,2026-01-28,"SARIMA (1,1,1)x(1,0,1)7",34.338283759291976,28.048514432351386,40.62805308623256
P110,2026-01-29,"SARIMA (1,1,1)x(1,0,1)7",34.5444380147553,28.227473969212934,40.86140206029767
P110,2026-01-30,"SARIMA (1,1,1)x(1,0,1)7",32.08898561380995,25.75235125109772,38.425619976522185
P111,2026-01-01,XGBoost,163.68722534179688,155.71360692604256,171.6608437575512
P111,2026-01-02,XGBoost,159.36184692382812,151.3882285080738,167.33546533958244
P111,2026-01-03,XGBoost,91.02183532714844,83.04821691139412,98.99545374290275
P111,2026-01-04,XGBoost,33.48963928222656,25.516020866472243,41.46325769798088
P111,2026-01-05,XGBoost,176.38880920410156,168.41519078834725,184.36242761985588
P111,2026-01-06,XGBoost,175.3112335205078,167.3376151047535,183.28485193626213
P111,2026-01-07,XGBoost,177.71792602539062,169.7443076096363,185.69154444114494
P111,2026-01-08,XGBoost,161.87509155273438,153.90147313698006,169.8487099684887
P111,2026-01-09,XGBoost,155.14138793945312,147.1677695236988,163.11500635520744
P111,2026-01-10,XGBoost,87.5507583618164,79.57713994606209,95.52437677757072
P111,2026-01-11,XGBoost,33.01091384887695,25.037295433122633,40.98453226463127
P111,2026-01-12,XGBoost,169.52186584472656,161.54824742897225,177.49548426048088
P111,2026-01-13,XGBoost,169.86773681640625,161.89411840065193,177.84135523216057
P111,2026-01-14,XGBoost,166.4350128173828,158.4613944016285,174.40863123313713
P111,2026-01-15,XGBoost,169.09243774414062,161.1188193283863,177.06605615989494
P111,2026-01-16,XGBoost,155.43228149414062,147.4586630783863,163.40589990989494
P111,2026-01-17,XGBoost,80.16644287109375,72.19282445533943,88.14006128684807
P111,2026-01-18,XGBoost,35.182987213134766,27.209368797380446,43.15660562888908
P111,2026-01-19,XGBoost,175.90997314453125,167.93635472877693,183.88359156028557
P111,2026-01-20,XGBoost,168.78675842285156,160.81314000709725,176.76037683860588
P111,2026-01-21,XGBoost,172.5496826171875,164.57606420143318,180.52330103294182
P111,2026-01-22,XGBoost,166.04132080078125,158.06770238502693,174.01493921653557
P111,2026-01-23,XGBoost,150.9596405029297,142.98602208717537,158.933258918684
P111,2026-01-24,XGBoost,83.24755096435547,75.27393254860115,91.22116938010979
P111,2026-01-25,XGBoost,34.163612365722656,26.189993949968336,42.13723078147697
P111,2026-01-26,XGBoost,168.08111572265625,160.10749730690193,176.05473413841057
P111,2026-01-27,XGBoost,167.34678649902344,159.37316808326912,175.32040491477775
